customer_id,idade,renda,plano,tempo_cliente,qtd_chamados,atraso_pagamento,churn
4411,24,12954,basic,10,6,0,1
4412,48,5860,basic,38,0,0,0
4413,35,12573,basic,3,8,0,1
4414,55,3123,enterprise,25,3,0,0
4415,43,8511,premium,1,4,0,0
4416,41,7562,basic,20,3,0,0
4417,42,7704,basic,29,4,0,0
4418,26,4175,premium,20,5,0,0
4419,55,2960,basic,23,6,0,1
4420,23,6503,enterprise,9,6,1,1
4421,55,8113,basic,43,9,1,1
4422,69,12316,basic,47,1,0,0
4423,57,8011,basic,27,8,1,1
4424,41,5197,basic,4,6,1,1
4425,34,5412,premium,4,3,0,0
4426,63,9954,premium,40,9,0,1
4427,31,7663,basic,55,7,0,1
4428,43,13715,basic,52,1,0,0
4429,58,7717,premium,24,1,0,0
4430,65,9370,premium,30,6,1,1
4431,65,2830,basic,10,7,0,1
4432,22,4519,basic,5,0,1,1
4433,64,13052,basic,46,6,0,1
4434,23,6481,basic,26,5,0,0
4435,48,7473,premium,30,9,1,1
4436,66,9674,basic,21,7,0,1
4437,52,2752,basic,19,9,0,1
4438,67,8585,premium,59,0,0,0
4439,35,6500,basic,49,7,0,1
4440,34,3932,basic,41,3,0,0
4441,34,7438,basic,23,5,0,0
4442,36,7808,enterprise,43,8,0,1
4443,53,4422,premium,21,8,0,1
4444,41,9059,basic,31,2,0,0
4445,56,11700,premium,9,2,0,0
4446,39,5475,basic,42,7,0,1
4447,34,14564,basic,4,8,0,1
4448,27,9961,basic,43,6,0,1
4449,46,12050,basic,36,0,1,1
4450,64,2912,basic,4,1,1,1
4451,62,11977,enterprise,30,7,0,1
4452,31,6375,basic,14,7,0,1
4453,42,11231,premium,29,8,0,1
4454,54,12455,premium,1,5,0,0
4455,49,5255,basic,43,4,0,0
4456,21,5370,basic,31,1,1,1
4457,48,2773,basic,22,7,0,1
4458,20,9867,basic,52,9,1,1
4459,24,12062,basic,39,0,0,0
4460,51,7330,enterprise,36,4,0,0
4461,23,4092,premium,9,3,0,0
4462,35,6113,basic,30,7,0,1
4463,48,7236,basic,42,7,0,1
4464,52,13909,basic,55,2,0,0
4465,41,3612,enterprise,36,9,0,1
4466,22,6462,basic,11,1,1,1
4467,59,10294,basic,41,7,0,1
4468,67,5076,premium,5,7,1,1
4469,64,13501,basic,19,1,0,0
4470,56,13820,basic,55,6,0,1
4471,38,6941,premium,48,2,0,0
4472,63,11697,basic,54,2,0,0
4473,43,11826,basic,21,0,0,0
4474,25,10863,basic,41,7,0,1
4475,62,4424,basic,42,8,0,1
4476,34,2643,enterprise,15,5,1,1
4477,66,6513,basic,56,7,0,1
4478,37,3705,premium,58,3,0,0
4479,63,5800,basic,7,5,0,0
4480,45,10298,premium,46,7,0,1
4481,42,9654,enterprise,27,4,0,0
4482,33,4722,basic,40,6,0,1
4483,61,2230,enterprise,33,1,1,1
4484,21,4933,premium,14,5,1,1
4485,42,7912,premium,6,8,0,1
4486,37,12128,basic,31,7,1,1
4487,46,6746,premium,50,3,0,0
4488,31,5717,basic,49,5,0,0
4489,52,9167,enterprise,17,6,0,1
4490,38,2930,enterprise,51,9,1,1
4491,27,4930,basic,22,8,0,1
4492,28,2473,enterprise,34,8,0,1
4493,54,8833,premium,20,7,0,1
4494,31,7761,basic,31,3,0,0
4495,33,9573,basic,32,3,1,1
4496,50,10022,basic,42,4,0,0
4497,35,7136,basic,28,4,0,0
4498,38,13295,basic,32,9,0,1
4499,30,13937,enterprise,39,8,0,1
4500,35,3440,basic,25,8,1,1
4501,54,13961,premium,31,6,1,1
4502,45,4556,premium,6,1,0,0
4503,69,5229,premium,52,1,0,0
4504,58,8887,basic,8,2,1,1
4505,18,2382,basic,52,6,1,1
4506,37,6733,premium,45,3,0,0
4507,33,4529,basic,56,6,0,1
4508,48,8272,basic,2,8,0,1
4509,31,12590,premium,13,3,0,0
4510,68,14013,basic,4,9,0,1
4511,33,4758,basic,25,5,0,0
4512,45,9083,basic,54,8,0,1
4513,24,8167,basic,46,0,0,0
4514,65,7396,premium,42,2,1,1
4515,65,10225,basic,51,9,0,1
4516,59,14862,enterprise,1,8,0,1
4517,36,7268,premium,47,5,0,0
4518,21,2847,basic,19,0,0,0
4519,54,13907,basic,41,0,1,1
4520,40,14117,basic,46,4,0,0
4521,69,6190,enterprise,41,8,0,1
4522,54,8521,premium,25,3,1,1
4523,46,13213,basic,37,8,0,1
4524,69,8548,basic,28,5,0,0
4525,59,8255,basic,38,1,0,0
4526,41,13985,basic,28,5,0,0
4527,18,12774,basic,24,3,0,0
4528,22,8595,basic,12,2,0,0
4529,41,4099,premium,23,6,0,1
4530,47,7699,basic,43,2,0,0
4531,19,10793,basic,52,9,0,1
4532,24,5542,premium,7,8,0,1
4533,54,8984,enterprise,11,7,0,1
4534,57,10564,basic,30,0,0,0
4535,19,3105,enterprise,42,9,1,1
4536,44,9405,basic,11,4,1,1
4537,22,11588,premium,20,7,0,1
4538,55,4786,basic,3,1,0,0
4539,61,9129,premium,4,7,0,1
4540,63,11222,basic,9,3,0,0
4541,49,2575,enterprise,44,7,0,1
4542,50,10373,enterprise,52,2,0,0
4543,66,5376,basic,30,9,0,1
4544,49,7165,basic,11,7,0,1
4545,41,10424,basic,55,4,0,0
4546,57,2057,basic,17,4,1,1
4547,48,2218,premium,10,0,0,0
4548,61,7805,premium,9,2,0,0
4549,45,14346,basic,21,7,0,1
4550,63,2078,basic,44,8,0,1
4551,20,12254,enterprise,24,9,0,1
4552,19,2974,basic,27,0,0,0
4553,23,8356,premium,21,2,0,0
4554,46,7597,basic,56,7,0,1
4555,54,8085,basic,41,3,0,0
4556,29,3064,basic,40,2,0,0
4557,26,11795,basic,26,2,0,0
4558,62,5583,premium,32,9,1,1
4559,57,12023,basic,53,8,0,1
4560,51,10521,premium,39,0,0,0
4561,43,9166,premium,49,8,0,1
4562,39,6011,basic,3,5,0,0
4563,19,10479,basic,51,8,0,1
4564,27,14969,premium,57,6,0,1
4565,64,14000,premium,40,6,0,1
4566,35,13911,basic,57,5,0,0
4567,54,4856,basic,34,7,1,1
4568,54,9609,premium,17,8,0,1
4569,34,7171,basic,36,5,1,1
4570,28,14570,premium,38,1,1,1
4571,53,14351,basic,9,0,1,1
4572,22,13284,premium,12,4,0,0
4573,43,4115,basic,18,4,1,1
4574,64,6145,premium,33,8,0,1
4575,54,11246,basic,9,0,1,1
4576,57,11744,basic,46,8,0,1
4577,22,6553,basic,7,0,0,0
4578,28,3778,premium,56,4,0,0
4579,32,3779,basic,40,4,0,0
4580,33,10899,basic,21,5,0,0
4581,28,7904,premium,22,0,0,0
4582,68,8384,basic,41,7,0,1
4583,26,12599,basic,6,1,0,0
4584,54,2218,premium,43,7,0,1
4585,48,11808,premium,33,5,0,0
4586,49,5564,premium,14,8,0,1
4587,29,14105,basic,53,9,0,1
4588,33,14419,basic,38,8,0,1
4589,49,8527,premium,10,4,0,0
4590,33,6105,basic,39,4,0,0
4591,54,5031,premium,25,6,0,1
4592,20,4358,basic,46,6,1,1
4593,21,14989,enterprise,30,7,0,1
4594,55,4437,premium,59,4,0,0
4595,50,7805,basic,55,4,0,0
4596,20,8229,basic,3,1,1,1
4597,64,10829,basic,25,1,0,0
4598,18,12954,basic,12,8,0,1
4599,67,9253,premium,27,9,0,1
4600,55,11854,basic,9,6,0,1
4601,69,9366,basic,32,3,0,0
4602,67,7679,basic,10,0,1,1
4603,34,4050,premium,37,0,1,1
4604,57,4713,basic,27,6,0,1
4605,28,7621,basic,59,6,0,1
4606,42,2598,enterprise,52,2,0,0
4607,30,6112,basic,36,1,1,1
4608,43,8014,basic,27,0,1,1
4609,63,8144,enterprise,43,6,0,1
4610,40,12592,basic,40,6,0,1
4611,22,14579,enterprise,9,3,0,0
4612,34,11485,premium,23,7,0,1
4613,58,3033,premium,59,8,0,1
4614,45,7311,basic,19,5,0,0
4615,47,11488,basic,1,2,0,0
4616,40,9731,basic,50,0,0,0
4617,33,7951,basic,56,7,1,1
4618,49,7671,basic,39,5,0,0
4619,50,7277,basic,38,3,0,0
4620,64,9527,premium,21,0,0,0
4621,50,4324,basic,22,8,0,1
4622,69,8727,premium,54,9,0,1
4623,60,4676,enterprise,51,4,0,0
4624,22,10852,premium,30,2,0,0
4625,38,13241,premium,19,6,0,1
4626,38,8600,premium,12,8,0,1
4627,18,7038,basic,1,5,0,0
4628,27,14227,basic,29,0,1,1
4629,57,10575,enterprise,33,1,0,0
4630,36,7564,premium,40,0,0,0
4631,25,2374,premium,48,4,0,0
4632,32,2206,enterprise,22,4,1,1
4633,32,4879,basic,10,5,0,0
4634,27,5072,basic,50,7,0,1
4635,23,11378,premium,45,1,0,0
4636,57,8507,basic,32,9,0,1
4637,60,14999,basic,3,2,0,0
4638,43,9027,premium,28,5,1,1
4639,50,13740,premium,37,2,0,0
4640,65,9181,basic,51,3,0,0
4641,61,6656,premium,30,8,0,1
4642,19,11289,basic,28,0,0,0
4643,67,7842,premium,23,4,0,0
4644,21,5570,basic,25,5,0,0
4645,19,8151,premium,1,5,0,0
4646,38,10643,basic,7,3,0,0
4647,56,6882,basic,45,3,1,1
4648,22,11152,basic,22,9,0,1
4649,33,14749,basic,51,2,0,0
4650,31,7346,basic,24,4,0,0
4651,38,5838,premium,59,3,0,0
4652,69,7228,premium,11,7,0,1
4653,35,12897,basic,12,8,0,1
4654,28,4326,premium,35,8,1,1
4655,24,14657,premium,48,0,0,0
4656,28,7381,premium,9,0,0,0
4657,24,12940,basic,30,3,0,0
4658,47,12228,basic,14,4,0,0
4659,39,12186,enterprise,44,0,0,0
4660,43,13816,basic,34,8,0,1
4661,61,4403,basic,39,8,0,1
4662,48,9716,premium,16,4,1,1
4663,26,3287,basic,18,7,0,1
4664,37,5891,premium,38,5,0,0
4665,34,2527,basic,21,6,0,1
4666,60,10869,premium,41,8,0,1
4667,33,9900,enterprise,10,0,1,1
4668,25,11621,enterprise,18,2,0,0
4669,56,4290,enterprise,6,4,0,0
4670,40,6318,premium,6,8,0,1
4671,22,10792,basic,16,5,0,0
4672,53,12745,enterprise,29,3,0,0
4673,28,13513,enterprise,9,0,1,1
4674,63,2958,basic,6,5,0,0
4675,61,7232,basic,52,2,0,0
4676,37,2139,basic,31,3,0,0
4677,46,12640,basic,43,9,0,1
4678,47,3598,premium,43,5,0,0
4679,51,12687,basic,6,1,0,0
4680,21,4028,basic,37,0,0,0
4681,34,2199,basic,51,3,0,0
4682,26,13426,basic,27,0,1,1
4683,54,7704,enterprise,51,4,0,0
4684,21,7524,basic,56,4,0,0
4685,44,10407,basic,33,8,0,1
4686,55,5574,basic,7,3,0,0
4687,67,10980,premium,37,2,0,0
4688,32,7577,premium,52,6,0,1
4689,18,5544,basic,35,6,0,1
4690,55,7132,basic,48,0,0,0
4691,18,2079,basic,32,0,0,0
4692,21,5919,basic,25,1,1,1
4693,69,9688,premium,56,7,0,1
4694,62,3792,basic,10,2,0,0
4695,54,3541,basic,27,9,0,1
4696,61,10526,basic,10,4,0,0
4697,21,7567,basic,39,9,0,1
4698,22,3775,basic,55,2,0,0
4699,33,11721,basic,59,4,0,0
4700,19,12080,basic,14,1,0,0
4701,64,2451,basic,43,8,0,1
4702,20,4621,basic,52,5,0,0
4703,46,6814,enterprise,50,0,0,0
4704,62,11507,basic,30,7,0,1
4705,56,2962,basic,11,8,0,1
4706,30,12472,basic,28,6,0,1
4707,42,6152,premium,46,8,0,1
4708,46,3629,enterprise,37,2,0,0
4709,57,13223,premium,23,4,0,0
4710,40,3127,premium,13,8,0,1
4711,32,3684,premium,39,6,0,1
4712,59,14344,basic,26,6,0,1
4713,64,8754,premium,28,7,0,1
4714,43,8019,premium,56,6,0,1
4715,19,10935,basic,1,1,0,0
4716,44,10193,basic,15,2,0,0
4717,64,9976,basic,55,7,0,1
4718,69,2302,basic,55,2,1,1
4719,38,9172,premium,18,6,1,1
4720,25,5623,basic,59,4,0,0
4721,47,12499,premium,13,6,0,1
4722,61,8570,enterprise,4,2,0,0
4723,67,3608,basic,19,3,0,0
4724,20,13520,basic,32,6,0,1
4725,33,5695,premium,1,1,0,0
4726,42,5528,premium,11,3,0,0
4727,23,14171,basic,47,9,0,1
4728,64,12077,basic,37,1,0,0
4729,23,13173,premium,36,5,0,0
4730,52,10608,enterprise,59,1,0,0
4731,65,13836,basic,14,7,0,1
4732,53,3498,basic,53,1,0,0
4733,57,9799,enterprise,21,5,0,0
4734,31,5813,basic,55,4,1,1
4735,61,7179,basic,47,6,0,1
4736,39,5092,basic,13,0,0,0
4737,21,4665,basic,13,5,0,0
4738,37,7752,basic,32,5,1,1
4739,36,13937,premium,30,2,0,0
4740,45,10259,premium,14,2,0,0
4741,31,6541,basic,16,7,0,1
4742,42,7634,basic,54,5,0,0
4743,40,8887,basic,45,5,0,0
4744,34,5178,premium,12,9,0,1
4745,54,8775,premium,43,4,0,0
4746,33,11046,premium,10,8,0,1
4747,57,5161,premium,27,9,0,1
4748,31,9598,premium,1,5,0,0
4749,62,11208,premium,39,2,0,0
4750,36,8751,basic,11,4,0,0
4751,20,5795,enterprise,14,0,0,0
4752,25,9207,premium,12,6,0,1
4753,59,12312,basic,11,2,0,0
4754,63,4884,basic,5,9,1,1
4755,29,9470,premium,33,6,0,1
4756,49,10845,basic,52,4,0,0
4757,47,6179,premium,18,1,0,0
4758,24,7037,basic,47,0,0,0
4759,41,13555,basic,33,6,0,1
4760,54,6725,basic,16,7,0,1
4761,68,9777,premium,4,2,0,0
4762,62,3946,basic,47,0,0,0
4763,23,14037,premium,2,3,0,0
4764,30,9758,basic,25,7,1,1
4765,40,11884,basic,3,5,0,0
4766,25,9834,basic,46,0,1,1
4767,47,6621,basic,59,1,0,0
4768,18,6423,premium,20,1,0,0
4769,23,11115,premium,19,7,0,1
4770,20,13178,basic,34,7,0,1
4771,33,3659,basic,30,4,0,0
4772,57,12990,premium,23,6,0,1
4773,27,12790,premium,22,0,0,0
4774,69,3417,basic,12,5,0,0
4775,32,3406,premium,15,2,0,0
4776,20,11035,basic,35,8,0,1
4777,35,12956,basic,44,4,0,0
4778,56,7119,premium,45,8,0,1
4779,23,10328,premium,31,5,0,0
4780,21,14996,premium,45,4,0,0
4781,62,6196,basic,35,9,0,1
4782,48,4925,basic,22,9,0,1
4783,35,14891,premium,21,4,0,0
4784,57,5646,basic,31,3,0,0
4785,61,8143,basic,19,6,0,1
4786,36,7747,premium,46,1,0,0
4787,47,8801,basic,11,3,0,0
4788,18,5493,basic,4,8,1,1
4789,33,10827,basic,29,8,0,1
4790,48,10995,enterprise,5,4,0,0
4791,28,4607,basic,12,3,0,0
4792,69,8251,basic,23,8,0,1
4793,68,2745,basic,1,2,1,1
4794,31,4871,basic,14,0,0,0
4795,38,14833,basic,33,0,0,0
4796,27,8582,premium,23,1,0,0
4797,44,10095,basic,53,8,0,1
4798,24,13554,basic,6,0,0,0
4799,38,11278,basic,43,3,0,0
4800,46,12301,basic,35,6,0,1
4801,49,11256,basic,39,6,0,1
4802,49,8484,premium,40,8,0,1
4803,29,10223,premium,4,9,0,1
4804,59,5750,premium,47,4,0,0
4805,53,13575,basic,20,2,0,0
4806,57,4338,premium,39,0,0,0
4807,42,13493,premium,18,8,0,1
4808,64,13418,basic,24,3,0,0
4809,38,3849,basic,42,8,0,1
4810,59,11232,premium,56,3,0,0
4811,28,14865,basic,52,7,0,1
4812,30,9438,basic,43,6,1,1
4813,45,6424,premium,32,7,0,1
4814,46,13432,basic,32,6,0,1
4815,56,8663,enterprise,57,3,0,0
4816,33,3581,basic,13,1,0,0
4817,63,5240,basic,57,0,0,0
4818,35,10872,basic,39,4,0,0
4819,45,7919,basic,37,8,0,1
4820,66,4817,premium,35,6,1,1
4821,46,12387,premium,48,6,1,1
4822,53,3567,enterprise,41,2,0,0
4823,65,4847,basic,6,4,0,0
4824,68,8052,basic,47,4,0,0
4825,43,2513,basic,43,1,0,0
4826,39,7036,basic,54,6,0,1
4827,28,13829,enterprise,56,3,1,1
4828,45,14235,basic,56,4,0,0
4829,65,13335,basic,3,5,0,0
4830,43,6211,basic,38,0,1,1
4831,36,2843,premium,56,9,0,1
4832,23,12593,basic,57,2,1,1
4833,38,6853,premium,33,6,0,1
4834,30,11734,premium,54,7,0,1
4835,68,3549,premium,52,1,0,0
4836,45,10683,basic,1,2,0,0
4837,25,9623,basic,53,4,1,1
4838,21,13965,basic,38,8,0,1
4839,62,3325,premium,34,6,0,1
4840,66,7303,enterprise,11,4,0,0
4841,57,14869,basic,55,8,0,1
4842,24,7065,basic,18,4,1,1
4843,23,10554,basic,25,8,1,1
4844,28,4092,premium,18,7,0,1
4845,57,11469,basic,58,1,1,1
4846,57,5584,basic,29,3,0,0
4847,61,9438,premium,7,0,0,0
4848,23,13437,basic,1,2,0,0
4849,25,10593,basic,58,0,0,0
4850,64,8166,basic,14,1,0,0
4851,66,4470,basic,46,0,0,0
4852,55,6437,premium,2,6,1,1
4853,23,13040,basic,53,4,0,0
4854,21,4809,basic,39,4,0,0
4855,20,10531,basic,14,7,0,1
4856,53,8304,basic,53,8,0,1
4857,61,6171,premium,18,5,0,0
4858,50,11316,premium,59,4,0,0
4859,31,6707,basic,36,6,1,1
4860,57,5726,basic,27,4,0,0
4861,21,8880,basic,4,4,0,0
4862,61,11850,basic,16,2,0,0
4863,64,13233,basic,4,1,1,1
4864,55,10187,enterprise,51,1,1,1
4865,63,10605,basic,6,6,1,1
4866,48,12238,basic,7,8,0,1
4867,42,5500,basic,8,4,1,1
4868,34,5261,premium,58,0,0,0
4869,65,8291,basic,58,6,1,1
4870,54,10203,enterprise,43,9,0,1
4871,27,10397,basic,5,5,0,0
4872,67,3998,premium,30,0,0,0
4873,21,12147,premium,56,0,0,0
4874,48,6729,basic,6,5,0,0
4875,27,13404,basic,47,8,0,1
4876,52,11416,basic,2,0,0,0
4877,39,14778,premium,48,7,1,1
4878,40,10211,premium,33,7,0,1
4879,52,8857,basic,53,0,0,0
4880,57,4442,basic,25,2,0,0
4881,37,7182,basic,47,0,0,0
4882,69,13158,basic,50,5,0,0
4883,43,6966,premium,20,1,0,0
4884,26,2693,basic,38,9,0,1
4885,18,5186,basic,28,0,0,0
4886,28,9737,premium,26,6,0,1
4887,53,10178,premium,48,7,0,1
4888,46,14789,premium,14,1,0,0
4889,35,14140,basic,8,2,0,0
4890,43,8909,enterprise,29,7,0,1
4891,61,9208,basic,49,0,0,0
4892,47,12408,basic,10,4,0,0
4893,21,2632,basic,21,2,0,0
4894,20,9737,premium,40,0,0,0
4895,43,8162,basic,29,4,0,0
4896,39,12180,premium,36,4,0,0
4897,62,12404,premium,32,3,0,0
4898,48,10522,premium,48,8,0,1
4899,57,10544,premium,52,0,0,0
4900,48,10984,enterprise,27,4,0,0
4901,35,9541,basic,26,1,0,0
4902,52,4961,basic,17,7,0,1
4903,50,5698,premium,27,5,1,1
4904,55,11643,basic,50,7,0,1
4905,27,10038,basic,30,1,0,0
4906,51,5092,premium,41,4,1,1
4907,32,13412,basic,25,0,0,0
4908,59,14748,premium,42,3,0,0
4909,59,10139,basic,43,9,1,1
4910,50,4961,premium,32,7,0,1
4911,67,14197,basic,56,0,0,0
4912,45,5076,premium,52,3,0,0
4913,19,7622,premium,10,8,0,1
4914,49,13162,basic,14,1,0,0
4915,58,8768,basic,57,7,0,1
4916,23,5158,basic,24,3,0,0
4917,23,3041,basic,19,4,0,0
4918,32,6691,basic,47,8,1,1
4919,61,10737,basic,36,6,0,1
4920,45,11290,premium,8,2,1,1
4921,68,4898,basic,6,0,0,0
4922,63,4063,basic,48,2,1,1
4923,46,11118,basic,46,4,0,0
4924,53,4067,basic,21,1,0,0
4925,35,2835,basic,51,8,0,1
4926,22,8322,enterprise,8,0,0,0
4927,38,9421,premium,52,5,0,0
4928,48,5168,basic,5,9,0,1
4929,27,4745,premium,38,3,0,0
4930,29,5063,basic,50,5,1,1
4931,18,6456,basic,37,0,1,1
4932,56,2120,premium,46,7,0,1
4933,64,2152,basic,21,9,0,1
4934,61,6815,basic,17,7,0,1
4935,37,2258,premium,16,1,0,0
4936,48,6137,basic,7,3,1,1
4937,67,9551,basic,17,7,0,1
4938,48,2405,basic,15,7,0,1
4939,33,10031,premium,45,4,0,0
4940,35,10076,premium,13,9,0,1
4941,55,9453,enterprise,10,2,1,1
4942,41,10146,basic,44,7,0,1
4943,61,12520,premium,32,4,0,0
4944,62,2920,basic,13,7,0,1
4945,19,4194,basic,42,5,0,0
4946,55,6121,basic,13,4,0,0
4947,37,10945,premium,47,8,0,1
4948,45,13346,basic,2,8,0,1
4949,31,13942,premium,35,8,0,1
4950,37,9568,basic,36,0,1,1
4951,35,7331,basic,22,4,0,0
4952,20,7355,enterprise,41,7,0,1
4953,58,2777,premium,23,8,0,1
4954,25,8046,basic,39,3,1,1
4955,37,8666,premium,14,7,0,1
4956,28,4707,basic,34,5,1,1
4957,26,11983,premium,45,2,0,0
4958,37,12554,basic,57,8,0,1
4959,65,5926,basic,22,4,0,0
4960,67,13882,basic,28,6,1,1
4961,37,3392,basic,29,2,0,0
4962,44,13838,basic,51,0,0,0
4963,69,11985,basic,57,4,1,1
4964,30,4911,enterprise,39,7,1,1
4965,67,10452,basic,49,3,0,0
4966,23,6039,basic,5,9,0,1
4967,29,12396,basic,45,7,0,1
4968,35,4088,premium,48,6,0,1
4969,19,5183,basic,43,8,0,1
4970,60,5993,basic,35,8,0,1
4971,62,4595,premium,54,7,1,1
4972,37,6326,basic,39,8,0,1
4973,61,9833,enterprise,50,7,1,1
4974,58,10230,basic,11,8,0,1
4975,59,9201,premium,40,1,0,0
4976,59,4465,basic,26,3,0,0
4977,47,4631,premium,52,8,0,1
4978,23,13952,premium,52,4,0,0
4979,66,5267,basic,50,0,0,0
4980,49,3340,basic,13,8,0,1
4981,64,7901,basic,30,6,0,1
4982,67,2089,basic,1,9,0,1
4983,27,6454,enterprise,58,0,0,0
4984,38,13114,basic,16,1,0,0
4985,28,5476,premium,37,5,0,0
4986,20,11149,enterprise,29,1,0,0
4987,68,8367,premium,54,5,0,0
4988,66,6619,premium,49,3,0,0
4989,66,10600,basic,46,2,0,0
4990,63,9741,basic,38,7,0,1
4991,51,6137,basic,8,0,0,0
4992,45,4906,basic,55,8,0,1
4993,69,13918,basic,4,1,0,0
4994,46,4189,basic,27,5,0,0
4995,51,14473,basic,23,9,1,1
4996,29,8124,basic,24,1,0,0
4997,56,14957,basic,58,9,0,1
4998,60,6591,basic,14,3,0,0
4999,53,9351,basic,35,7,0,1
5000,43,9997,basic,13,8,0,1
